TransactionID,id_30,id_31,id_33,DeviceType,DeviceInfo
3025009,Windows 7,ie 11.0 for desktop,1024x768,desktop,rv:11.0
3025011,,chrome 62.0,,desktop,Windows
3025015,Mac OS X 10.11,firefox 57.0,2880x1800,desktop,rv:57.0
3025017,Android 6.0.1,chrome 63.0 for android,1920x1080,mobile,SM-G900V Build/MMB29M
3025019,Windows 7,ie 11.0 for desktop,,desktop,Trident/7.0
3025021,Mac OS X 10_12_6,chrome 62.0,2880x1800,desktop,MacOS
3025022,Mac OS X 10.11,firefox 57.0,2880x1800,desktop,rv:57.0
3025024,Windows 10,chrome 62.0,1366x768,desktop,Windows
3025025,,chrome 63.0,,desktop,Windows
3025027,Mac OS X 10.11,firefox 57.0,2880x1800,desktop,rv:57.0
3025029,Windows 10,chrome 62.0,1920x1080,desktop,Windows
3025032,Windows 7,chrome 62.0,1280x800,desktop,Windows
3025035,iOS 10.3.3,mobile safari generic,1136x640,mobile,iOS Device
3025036,,chrome 62.0 for android,,mobile,HUAWEI TAG-L13 Build/HUAWEITAG-L13
3025039,Windows 7,chrome 62.0,1280x800,desktop,Windows
3025042,Windows 10,chrome 62.0,1366x768,desktop,Windows
3025043,Mac OS X 10.11,firefox 57.0,2880x1800,desktop,rv:57.0
3025045,,mobile safari 10.0,,mobile,
3025047,,mobile safari 10.0,,mobile,
3025048,Mac OS X 10_10_5,chrome 62.0,2560x1600,desktop,MacOS
3025049,Windows 10,edge 16.0,1920x1080,desktop,Windows
3025050,Windows 10,chrome 62.0,1920x1080,desktop,Windows
3025055,Mac OS X 10_10_5,safari generic,2560x1600,desktop,MacOS
3025057,Windows 7,chrome 62.0,1920x1080,desktop,Windows
3025058,iOS 10.3.1,mobile safari 10.0,2048x1536,mobile,iOS Device
3025060,Mac OS X 10_13_2,safari generic,1920x1080,desktop,MacOS
3025062,,mobile safari 10.0,,mobile,
3025067,Mac OS X 10_13_1,safari generic,2560x1600,desktop,MacOS
3025068,Mac OS X 10_13_1,safari generic,1920x1080,desktop,MacOS
3025069,Windows 7,chrome 62.0,1920x1080,desktop,Windows
3025070,Windows 10,firefox 57.0,1366x768,desktop,Windows
3025071,iOS 11.1.2,mobile safari 11.0,1334x750,mobile,iOS Device
3025072,iOS 11.1.2,mobile safari 11.0,1334x750,mobile,iOS Device
3025074,Mac OS X 10_13_1,safari generic,3360x2100,desktop,MacOS
3025078,Windows 7,chrome 62.0,1920x1080,desktop,Windows
3025081,iOS 10.3.2,mobile safari 10.0,2048x1536,mobile,iOS Device
3025082,Windows 10,firefox 57.0,1600x900,desktop,Windows
3025084,iOS 11.1.2,mobile safari 11.0,1334x750,mobile,iOS Device
3025085,Mac OS X 10_11_6,chrome,1280x800,desktop,MacOS
3025086,Windows 7,chrome 62.0,1920x1080,desktop,Windows
3025087,,chrome 62.0,,desktop,
3025092,Windows 10,ie 11.0 for tablet,2160x1440,desktop,Trident/7.0
3025098,Mac OS X 10_11_6,chrome 62.0,1440x900,desktop,MacOS
3025099,iOS 11.1.2,mobile safari 11.0,2208x1242,mobile,iOS Device
3025107,Android 7.0,chrome 63.0 for android,2560x1440,mobile,SM-G920V Build/NRD90M
3025110,Windows 10,chrome 62.0,1600x900,desktop,Windows
3025113,,chrome 62.0,,desktop,Windows
3025114,,ie 11.0 for desktop,,desktop,Trident/7.0
3025119,Windows 10,edge 16.0,1600x900,desktop,Windows
3025125,,chrome 62.0,,desktop,Windows
3025127,Mac OS X 10.11,firefox 57.0,2880x1800,desktop,rv:57.0
3025128,Windows 7,chrome 62.0,1280x1025,desktop,Windows
3025129,Mac OS X 10_10_5,safari generic,2560x1600,desktop,MacOS
3025130,Windows 10,chrome 63.0,1600x900,desktop,Windows
3025136,Windows 10,ie 11.0 for desktop,,desktop,Trident/7.0
3025140,Windows 10,chrome 63.0,1366x768,desktop,Windows
3025141,,mobile safari 11.0,,mobile,
3025144,iOS 11.1.2,mobile safari 11.0,1334x750,mobile,iOS Device
3025145,Mac OS X 10.12,firefox 56.0,1920x1080,desktop,rv:56.0
3025146,Mac OS X 10_12_4,chrome 62.0,1440x900,desktop,MacOS
3025148,Windows 7,ie 11.0 for desktop,,desktop,Trident/7.0
3025149,,,,,
3025150,iOS 11.1.2,mobile safari 11.0,2048x1536,mobile,iOS Device
3025151,,,,,
3025152,Windows 8.1,ie 11.0 for desktop,1920x1080,desktop,Windows
3025154,Windows 8.1,ie 11.0 for desktop,,desktop,Trident/7.0
3025159,Windows 10,chrome 62.0,1280x1024,desktop,Windows
3025160,Windows 10,edge 16.0,1920x1080,desktop,Windows
3025164,iOS,mobile safari 8.0,2048x1536,mobile,iOS Device
3025165,Windows 10,chrome 63.0,1366x768,desktop,Windows
3025166,iOS 11.0.3,mobile safari 11.0,1136x640,mobile,iOS Device
3025167,,ie 11.0 for desktop,,desktop,rv:11.0
3025169,Windows 10,chrome 63.0,1366x768,desktop,Windows
3025170,,mobile safari 11.0,,mobile,
3025171,Windows 10,chrome 62.0,1920x1080,desktop,Windows
3025172,Android 7.0,samsung browser 6.2,,mobile,SAMSUNG SM-G955U Build/NRD90M
3025177,Mac OS X 10_13_1,safari generic,1920x1080,desktop,MacOS
3025178,Mac OS X 10_13_1,safari generic,3360x2100,desktop,MacOS
3025181,Windows 10,edge 16.0,,desktop,Windows
3025184,Windows 10,chrome 63.0,1366x768,desktop,Windows
3025188,Windows Vista,firefox 52.0,1280x800,desktop,rv:52.0
3025189,,mobile safari 11.0,,mobile,
3025191,Windows 10,chrome 63.0,1366x768,desktop,Windows
3025192,,chrome 62.0 for android,,mobile,WAS-LX3 Build/HUAWEIWAS-LX3
3025193,Windows 10,firefox 57.0,1920x1080,desktop,Windows
3025199,Windows 10,edge 16.0,1920x1080,desktop,Windows
3025202,,chrome 62.0 for android,,mobile,Lenovo A2016b30 Build/MRA58K
3025204,Windows 10,firefox 57.0,1920x1080,desktop,Windows
3025206,Mac OS X 10_13_1,safari generic,3360x2100,desktop,MacOS
3025208,,chrome generic,,mobile,Moto E (4) Build/NMA26.42-19
3025209,iOS 11.2.0,mobile safari generic,2208x1242,mobile,iOS Device
3025210,,mobile safari 11.0,,mobile,
3025211,Mac OS X 10_13_1,safari generic,3360x2100,desktop,MacOS
3025213,Windows 10,ie 11.0 for desktop,1776x1000,desktop,Trident/7.0
3025214,Windows 10,chrome 62.0,1366x768,desktop,Windows
3025219,,chrome 62.0 for android,,mobile,BLADE V8 SE Build/NRD90M
3025221,iOS 11.1.2,mobile safari 11.0,1136x640,mobile,iOS Device
3025223,iOS 11.1.2,mobile safari 11.0,1136x640,mobile,iOS Device
3025225,Android,chrome 63.0,1280x720,mobile,
3025226,iOS 11.1.2,mobile safari generic,2208x1242,mobile,iOS Device
3025230,Mac OS X 10.12,firefox 57.0,2880x1800,desktop,rv:57.0
3025233,Android 7.0,chrome 63.0 for android,,mobile,SM-N920V Build/NRD90M
3025235,Windows 10,edge 15.0,,desktop,Windows
3025236,Windows 8.1,chrome 62.0,1366x768,desktop,Windows
3025238,,chrome 62.0,,desktop,Windows
3025245,Android 7.0,chrome 62.0 for android,2560x1440,mobile,SM-G925T Build/NRD90M
3025246,Windows 10,firefox 57.0,1366x768,desktop,Windows
3025248,Windows 10,firefox 57.0,1366x768,desktop,Windows
3025249,,mobile safari 11.0,,mobile,
3025253,,mobile safari generic,,mobile,
3025254,Windows XP,firefox 52.0,1280x768,desktop,Windows
3025255,iOS 11.0.3,mobile safari 11.0,1334x750,mobile,iOS Device
3025258,Windows 10,chrome 62.0,1920x1080,desktop,Windows
3025263,Windows 10,chrome 62.0,1366x768,desktop,Windows
3025264,,chrome 63.0 for android,,mobile,XT1580
3025265,Windows 10,chrome 62.0,1920x1080,desktop,Windows
3025267,Mac OS X 10_12_6,safari generic,2560x1440,desktop,MacOS
3025268,Mac OS X 10_10_5,safari generic,1366x768,desktop,MacOS
3025269,Windows 10,chrome 63.0,1366x768,desktop,Windows
3025271,Windows 10,chrome 63.0,1920x1080,desktop,Windows
3025274,Windows 10,chrome 62.0,1366x768,desktop,Windows
3025275,iOS 11.1.2,mobile safari 11.0,2048x1536,mobile,iOS Device
3025277,Windows 7,chrome 62.0,1920x1080,desktop,Windows
3025278,Android 7.0,chrome generic for android,,mobile,SM-T820 Build/NRD90M
3025281,iOS 11.1.2,mobile safari 11.0,1334x750,mobile,iOS Device
3025293,Android 5.0,chrome 62.0 for android,1920x1080,mobile,SAMSUNG-SM-G900A Build/LRX21T
3025297,Android 5.0,chrome 62.0 for android,1920x1080,mobile,SAMSUNG-SM-G900A Build/LRX21T
3025298,iOS 11.1.2,mobile safari generic,2048x1536,mobile,iOS Device
3025299,Android 7.0,chrome 58.0 for android,1280x720,mobile,LG-TP260 Build/NRD90U
3025305,Android 7.0,chrome 58.0 for android,1280x720,mobile,LG-TP260 Build/NRD90U
3025309,Windows 10,chrome 62.0,1600x900,desktop,Windows
3025311,iOS 11.1.2,mobile safari 11.0,1334x750,mobile,iOS Device
3025314,Mac OS X 10_12,safari generic,1366x768,desktop,MacOS
3025317,,chrome 63.0,,desktop,Windows
3025319,Windows 10,chrome 63.0,1366x768,desktop,Windows
3025323,iOS 10.3.3,mobile safari 10.0,2048x1536,mobile,iOS Device
3025325,Windows 7,chrome 62.0,1366x768,desktop,Windows
3025331,iOS 11.1.2,mobile safari 11.0,2436x1125,mobile,iOS Device
3025332,,chrome 62.0 for android,,mobile,HTC Desire 530 Build/MMB29M
3025341,Mac OS X 10_12,safari generic,1366x768,desktop,MacOS
3025342,,mobile safari 11.0,,mobile,
3025343,iOS 11.2.0,mobile safari 11.0,1334x750,mobile,iOS Device
3025344,Mac OS X 10_12_6,chrome 62.0,4096x2304,desktop,MacOS
3025351,,chrome 62.0,,desktop,
3025352,iOS 11.1.0,mobile safari 11.0,2048x1536,mobile,iOS Device
3025355,Windows 10,chrome 63.0,1366x768,desktop,Windows
3025356,Windows 8.1,ie 11.0 for desktop,1920x1080,desktop,Trident/7.0
3025359,,,,,
3025361,,chrome 62.0 for android,,mobile,TRT-L53 Build/HUAWEITRT-L53
3025365,Windows 10,firefox 57.0,1680x1050,desktop,Windows
3025370,iOS 10.3.3,mobile safari 10.0,2048x1536,mobile,iOS Device
3025373,Windows 10,chrome 62.0,1366x768,desktop,Windows
3025375,,,,,
3025377,,chrome 62.0 for android,,mobile,SM-G950F Build/NRD90M
3025379,Windows 7,ie 11.0 for desktop,1440x900,desktop,Trident/7.0
3025380,,mobile safari generic,,mobile,
3025381,Windows 10,chrome 63.0,1920x1080,desktop,Windows
3025383,iOS 10.3.3,mobile safari 10.0,1334x750,mobile,iOS Device
3025386,iOS 11.1.2,mobile safari 11.0,1334x750,mobile,iOS Device
3025387,Windows 10,edge 16.0,1920x1080,desktop,Windows
3025391,Windows 10,edge 16.0,1920x1080,desktop,Windows
3025394,Android 6.0.1,chrome 61.0 for android,1280x720,mobile,SM-G550T1 Build/MMB29K
3025395,Windows 10,edge 16.0,1920x1080,desktop,Windows
3025396,Windows 10,chrome 63.0,1280x960,desktop,Windows
3025398,Windows 10,edge 15.0,,desktop,Windows
3025402,Windows 10,chrome 62.0,1920x1080,desktop,Windows
3025405,Windows 10,edge 15.0,1920x1080,desktop,Windows
3025406,Windows 10,firefox 57.0,1920x1080,desktop,Windows
3025407,Windows 10,edge 15.0,,desktop,Windows
3025410,Mac OS X 10_13_1,chrome 62.0,1366x768,desktop,MacOS
3025413,Mac OS X 10_13_1,chrome 62.0,1366x768,desktop,MacOS
3025416,Mac OS X 10_13_1,chrome 62.0,1366x768,desktop,MacOS
3025421,Windows 10,firefox 57.0,1920x1080,desktop,Windows
3025426,iOS 9.3.5,mobile safari 9.0,2048x1536,mobile,iOS Device
3025429,Windows 10,firefox 57.0,1366x768,desktop,Windows
3025432,Windows 7,ie 11.0 for desktop,1280x1024,desktop,Trident/7.0
3025434,Windows 10,edge 14.0,1366x768,desktop,Windows
3025435,Android 7.0,chrome 63.0 for android,,mobile,SM-G955U Build/NRD90M
3025443,Windows Vista,firefox 52.0,1680x1050,desktop,Windows
3025447,,firefox 57.0,,desktop,
3025448,Mac OS X 10_13_1,chrome 62.0,1440x900,desktop,MacOS
3025451,Windows 7,chrome 63.0,1366x768,desktop,Windows
3025452,Windows 10,firefox 57.0,1920x1080,desktop,Windows
3025453,,firefox 48.0,,desktop,rv:48.0
3025454,iOS 11.2.0,mobile safari 11.0,2208x1242,mobile,iOS Device
3025462,iOS 11.1.2,mobile safari 11.0,1136x640,mobile,iOS Device
3025464,,firefox 57.0,,desktop,
3025465,Windows 10,firefox 57.0,1920x1080,desktop,Windows
3025466,,chrome 62.0,,desktop,Windows
3025470,Windows 7,ie 11.0 for desktop,1366x768,desktop,Trident/7.0
3025473,iOS 10.3.3,mobile safari 10.0,2048x1536,mobile,iOS Device
3025474,Windows 8.1,chrome 62.0,1366x768,desktop,Windows
3025476,,chrome 62.0,,desktop,Windows
3025477,Windows 10,chrome 63.0,,desktop,Windows
3025483,,,,,
3025487,Windows 8.1,chrome 63.0,1366x768,desktop,Windows
3025493,Windows 10,chrome 62.0,1920x1080,desktop,Windows
3025497,Mac OS X 10_13_1,safari generic,2880x1800,desktop,MacOS
3025500,Mac OS X 10_13_1,safari generic,1280x800,desktop,MacOS
3025502,,chrome 61.0,,desktop,Windows
3025504,Windows 10,chrome 62.0,1920x1080,desktop,Windows
3025505,Mac,safari generic,2880x1800,desktop,MacOS
3025506,iOS 10.3.3,mobile safari 10.0,2048x1536,mobile,iOS Device
3025507,Android 7.0,chrome 63.0 for android,1280x720,mobile,LG-TP260 Build/NRD90U
3025511,,chrome 62.0,,desktop,
3025512,iOS 11.1.2,mobile safari 11.0,2208x1242,mobile,iOS Device
3025513,,chrome 62.0,,desktop,Windows
3025516,iOS 11.1.2,mobile safari 11.0,2048x1536,mobile,iOS Device
3025518,Android 7.0,firefox,2672x1440,mobile,LG-H871
3025519,Windows 10,chrome 62.0,1600x900,desktop,Windows
3025522,,firefox 57.0,,desktop,
3025523,Android 7.0,firefox,2672x1440,mobile,LG-H871
3025527,Android 7.0,firefox,2672x1440,mobile,LG-H871
3025528,Linux,chrome 62.0,1536x864,desktop,
3025541,,firefox 57.0,,desktop,
3025545,Windows 10,chrome 62.0,1920x1080,desktop,Windows
3025549,iOS 11.2.0,mobile safari 11.0,1334x750,mobile,iOS Device
3025551,Windows 10,chrome 62.0,1366x768,desktop,Windows
3025554,iOS 11.1.2,mobile safari 11.0,1334x750,mobile,iOS Device
3025557,Android 7.0,chrome 62.0 for android,,mobile,SM-N920V Build/NRD90M
3025559,Windows 10,chrome 62.0,1366x768,desktop,Windows
3025560,Windows 10,chrome 62.0,1366x768,desktop,Windows
3025563,Windows 10,chrome 63.0,1366x768,desktop,Windows
3025565,Windows 10,chrome 62.0,1366x768,desktop,Windows
3025566,iOS 10.3.3,mobile safari 10.0,2048x1536,mobile,iOS Device
3025567,iOS 11.1.2,mobile safari 11.0,2001x1125,mobile,iOS Device
3025574,Windows 10,edge 15.0,1920x1080,desktop,Windows
3025577,,mobile safari 11.0,,mobile,
3025580,Windows 10,firefox 57.0,1920x1080,desktop,Windows
3025581,Windows 10,chrome 62.0,1920x1080,desktop,Windows
3025582,Windows 10,chrome 63.0,1366x768,desktop,Windows
3025584,,chrome 62.0,,desktop,Windows
3025586,,firefox 57.0,,desktop,Windows
3025587,iOS 10.3.3,mobile safari 10.0,2048x1536,mobile,iOS Device
3025592,Mac OS X 10_9_5,chrome 62.0,2560x1600,desktop,MacOS
3025593,iOS 10.3.3,mobile safari uiwebview,2208x1242,mobile,iOS Device
3025601,iOS 10.3.3,mobile safari 10.0,2048x1536,mobile,iOS Device
3025602,Windows 7,chrome 62.0,1680x1050,desktop,Windows
3025603,Mac OS X 10_13_2,safari generic,3360x2100,desktop,MacOS
3025606,Windows 7,chrome 63.0,1680x1050,desktop,Windows
3025608,Windows 7,chrome 62.0,1680x1050,desktop,Windows
3025610,Android 7.0,chrome 62.0 for android,2220x1080,mobile,SM-G950U Build/NRD90M
3025613,Windows 10,chrome 62.0,1920x1080,desktop,Windows
3025615,Windows 7,ie 11.0 for desktop,1280x1024,desktop,Trident/7.0
3025619,Android 7.1.1,chrome 62.0 for android,2560x1440,mobile,XT1650 Build/NCLS26.118-23-13-3
3025621,iOS 11.0.3,mobile safari 11.0,2048x1536,mobile,iOS Device
3025623,Mac OS X 10_12_6,chrome 62.0,2560x1600,desktop,MacOS
3025630,,chrome 62.0,,desktop,Windows
3025632,iOS 11.1.2,mobile safari 11.0,2208x1242,mobile,iOS Device
3025635,Windows 7,firefox 57.0,1360x768,desktop,Windows
3025646,iOS 10.3.3,mobile safari 10.0,2048x1536,mobile,iOS Device
3025647,Mac OS X 10_13_1,chrome 62.0,5120x2880,desktop,MacOS
3025659,iOS 11.1.2,mobile safari 11.0,2208x1242,mobile,iOS Device
3025661,,chrome 63.0,,desktop,Windows
3025664,,chrome 62.0,,desktop,
3025666,Mac OS X 10_10_5,chrome 63.0,1600x1000,desktop,MacOS
3025669,Mac OS X 10_11_6,safari generic,2560x1600,desktop,MacOS
3025683,iOS 10.3.1,mobile safari 10.0,1334x750,mobile,iOS Device
3025686,Android,silk,1920x1200,mobile,KFJWI
3025687,iOS 11.2.0,mobile safari 11.0,2048x1536,mobile,iOS Device
3025692,iOS 9.3.5,mobile safari 9.0,2048x1536,mobile,iOS Device
3025698,Windows 10,chrome 62.0,1366x768,desktop,Windows
3025700,Windows 7,chrome 62.0,1366x768,desktop,Windows
3025702,Android 7.0,chrome 62.0 for android,2672x1440,mobile,LG-LS993 Build/NRD90U
3025703,Android 7.0,chrome 63.0 for android,1920x1080,mobile,SM-G930V Build/NRD90M
3025711,,ie 11.0 for desktop,,desktop,rv:11.0
3025712,Windows 10,chrome 62.0,1366x768,desktop,Windows
3025714,,ie 11.0 for desktop,,desktop,rv:11.0
3025720,iOS 11.1.2,mobile safari 11.0,2208x1242,mobile,iOS Device
3025722,Windows 10,chrome 62.0,1920x1080,desktop,Windows
3025723,Android 7.0,chrome 62.0 for android,2672x1440,mobile,LG-H872 Build/NRD90U
3025725,,chrome 62.0 for android,,mobile,LG-K410 Build/LRX22G
3025726,iOS 11.1.2,mobile safari 11.0,2208x1242,mobile,iOS Device
3025727,Windows 7,chrome 62.0,1366x768,desktop,Windows
3025734,Windows 10,chrome 62.0,1366x768,desktop,Windows
3025736,Windows 10,chrome 62.0,1366x768,desktop,Windows
3025737,Windows 10,firefox 57.0,,desktop,Windows
3025739,Windows 7,ie 11.0 for desktop,,desktop,Trident/7.0
3025741,Windows 10,chrome 62.0,1920x1080,desktop,Windows
3025742,,,,,
3025745,Windows 10,edge 16.0,1920x1080,desktop,Windows
3025746,iOS 10.3.3,mobile safari 10.0,1334x750,mobile,iOS Device
3025752,Windows 10,chrome 62.0,1920x1080,desktop,Windows
3025753,Android 6.0.1,chrome 62.0 for android,,mobile,SM-T377W
3025758,,chrome 62.0 for android,,mobile,LG-K500 Build/MMB29M
3025759,,chrome 62.0 for android,,mobile,XT1032 Build/LPBS23.13-56-2
3025766,,chrome generic,,mobile,SAMSUNG SM-J700M Build/LMY48B
3025771,iOS 11.1.2,mobile safari 11.0,2208x1242,mobile,iOS Device
3025772,Mac OS X 10_13_1,safari generic,3360x2100,desktop,MacOS
3025773,Windows 10,firefox 57.0,1920x1080,desktop,Windows
3025776,,mobile safari 11.0,,mobile,
3025777,iOS 11.0.1,mobile safari 11.0,2048x1536,mobile,iOS Device
3025781,Android 7.0,chrome 62.0 for android,2220x1080,mobile,SM-G950U Build/NRD90M
3025782,Mac OS X 10_10_5,chrome 62.0,2560x1600,desktop,MacOS
3025783,Mac OS X 10_12_6,safari generic,1920x1080,desktop,MacOS
3025784,iOS 11.1.2,mobile safari 11.0,1334x750,mobile,iOS Device
3025785,,chrome 62.0 for android,,mobile,LG-K410 Build/LRX22G
3025786,Windows 7,ie 11.0 for desktop,1366x768,desktop,Trident/7.0
3025791,,chrome 59.0 for android,,mobile,ALE-L23 Build/HuaweiALE-L23
3025793,Android 7.0,chrome 62.0 for android,2220x1080,mobile,SM-G950U Build/NRD90M
3025795,Mac OS X 10_10_5,chrome 62.0,2560x1600,desktop,MacOS
3025798,Windows 10,edge 15.0,,desktop,Windows
3025803,,chrome 59.0 for android,,mobile,ALE-L23 Build/HuaweiALE-L23
3025804,Windows 10,edge 15.0,,desktop,Windows
3025805,,mobile safari 11.0,,mobile,
3025820,Android 5.1.1,chrome generic,,mobile,KFGIWI Build/LVY48F
3025822,Mac OS X 10_12_5,chrome 62.0,1440x900,desktop,MacOS
3025826,,mobile safari 11.0,,mobile,
3025829,,firefox 57.0,,desktop,Windows
3025832,,mobile safari 11.0,,mobile,
3025833,Mac OS X 10_13_1,chrome 62.0,,desktop,MacOS
3025838,,,,,
3025839,Windows 7,chrome 62.0,1920x1080,desktop,Windows
3025840,Mac OS X 10_13_1,chrome 62.0,,desktop,MacOS
3025842,iOS 10.3.3,mobile safari 10.0,2048x1536,mobile,iOS Device
3025843,Windows 10,chrome 62.0,1920x1080,desktop,Windows
3025846,,mobile safari 11.0,,mobile,
3025847,iOS 11.1.2,mobile safari 11.0,2208x1242,mobile,iOS Device
3025848,iOS 10.2.0,mobile safari 10.0,2048x1536,mobile,iOS Device
3025851,,mobile safari 11.0,,mobile,
3025856,Windows 10,chrome 62.0,1920x1080,desktop,Windows
3025857,Mac OS X 10_13_1,chrome 62.0,,desktop,MacOS
3025865,iOS 11.1.2,mobile safari 11.0,2048x1536,mobile,iOS Device
3025868,Mac OS X 10_13_1,chrome 62.0,,desktop,MacOS
3025872,Android 6.0.1,chrome 62.0 for android,1920x1080,mobile,SM-G900V Build/MMB29M
3025873,Mac OS X 10_13_2,safari generic,2048x1280,desktop,MacOS
3025874,Mac OS X 10_13_2,safari generic,1440x900,desktop,MacOS
3025876,Windows 10,ie 11.0 for desktop,1366x768,desktop,Trident/7.0
3025878,Android 7.0,chrome 63.0 for android,2220x1080,mobile,SM-G950U Build/NRD90M
3025882,Windows 8.1,firefox 57.0,,desktop,Windows
3025884,Mac OS X 10_10_5,chrome 61.0,1440x900,desktop,MacOS
3025886,Windows 7,firefox 57.0,,desktop,Windows
3025889,Windows 10,chrome 63.0,1920x1080,desktop,Windows
3025896,Windows 7,firefox 57.0,1280x1024,desktop,Windows
3025898,iOS 9.3.5,mobile safari 9.0,1024x768,mobile,iOS Device
3025899,Windows 10,edge 14.0,,desktop,Windows
3025901,,chrome 62.0 for android,,mobile,SM-G530H Build/LRX22G
3025902,iOS 11.0.3,mobile safari 11.0,1136x640,mobile,iOS Device
3025904,Android 6.0.1,android webview 4.0,2560x1440,mobile,SM-N910V Build/MMB29M
3025909,,chrome 61.0 for android,,mobile,5080A Build/MRA58K
3025912,Android 6.0.1,android webview 4.0,2560x1440,mobile,SM-N910V Build/MMB29M
3025913,iOS 9.3.5,mobile safari generic,2048x1536,mobile,iOS Device
3025914,iOS 11.2.0,mobile safari 11.0,1334x750,mobile,iOS Device
3025915,Windows 7,chrome 62.0,1600x900,desktop,Windows
3025917,Linux,chrome 62.0,1920x1080,desktop,
3025918,iOS 11.1.2,mobile safari generic,1334x750,mobile,iOS Device
3025925,iOS 10.3.3,mobile safari 10.0,2048x1536,mobile,iOS Device
3025926,Mac OS X 10_12_6,safari generic,1280x800,desktop,MacOS
3025929,,chrome 62.0,,desktop,
3025932,iOS 11.1.2,mobile safari 11.0,2048x1536,mobile,iOS Device
3025934,,mobile safari 11.0,,mobile,
3025937,Android 7.1.1,chrome 62.0 for android,,mobile,SM-N950U Build/NMF26X
3025938,Windows 10,chrome,1024x768,desktop,Windows
3025939,Android 7.0,chrome 62.0 for android,2220x1080,mobile,SM-G955U Build/NRD90M
3025940,,chrome 62.0 for android,,mobile,SM-G900F Build/LRX21T
3025943,iOS 11.1.2,mobile safari 11.0,2048x1536,mobile,iOS Device
3025946,iOS 10.3.3,mobile safari 10.0,2048x1536,mobile,iOS Device
3025949,,chrome,,mobile,LG-D693n Build/LRX22G
3025954,,mobile safari 10.0,,mobile,
3025956,,chrome generic,,mobile,Moto G (4) Build/NPJ25.93-14.5
3025959,Windows 10,chrome 63.0,1366x768,desktop,Windows
3025961,Windows 10,edge 15.0,1366x768,desktop,Windows
3025962,Windows 10,chrome 62.0,1366x768,desktop,Windows
3025964,Windows 7,chrome 62.0,1440x900,desktop,Windows
3025967,,,,,
3025970,Android 7.0,chrome 62.0 for android,2560x1440,mobile,SM-G930V Build/NRD90M
3025971,Windows 7,ie 11.0 for desktop,,desktop,rv:11.0
3025972,iOS 11.1.1,mobile safari 11.0,2436x1125,mobile,iOS Device
3025974,,chrome 62.0 for android,,mobile,SM-J700M Build/MMB29K
